,HS DE Kitchen-Emergency (kW),HS DG Gym (kW),HS Plugload DBH (kW),HS DL Lighting (kW),HS MSWB (kW),HS M1 Chillers (kW)
2016-11-10 02:40:00,,,,,,
2016-11-10 02:45:00,27.16004,19.15586,7.929667,22.498,86.5499,0.0
2016-11-10 02:50:00,,,,,,
2016-11-10 03:00:00,26.80014,18.72674,8.701951,22.63944,83.35078,0.0
2016-11-10 03:10:00,,,,,,
2016-11-10 03:15:00,23.93001,18.86347,8.336007,23.56147,80.39375,0.0
2016-11-10 03:20:00,,,,,,
2016-11-10 03:30:00,85.68217,20.06326,8.317922,18.88015,146.8653,0.0
2016-11-10 03:40:00,,,,,,
2016-11-10 03:45:00,59.18601,20.23014,7.484788,22.2514,119.092,0.0
2016-11-10 03:50:00,,,,,,
2016-11-10 04:00:00,60.48497,17.7812,7.816395,22.06384,110.9026,0.0
2016-11-10 22:00:00,41.38248,40.59222,8.062322,24.40321,118.5995,0.0
2016-11-10 22:10:00,,,,,,
2016-11-10 22:15:00,38.32315,37.74223,7.685358,22.88654,113.5323,0.0
2016-11-10 22:20:00,,,,,,
2016-11-10 22:30:00,32.62583,38.16097,8.047279,24.20365,113.9716,0.0
2016-11-10 22:40:00,,,,,,
2016-11-10 22:45:00,37.05816,40.11854,7.592949,24.0926,114.5588,0.0
2016-11-10 22:50:00,,,,,,
2016-11-10 23:00:00,36.59871,40.86075,7.525348,21.96502,112.4849,0.0
2016-11-10 23:10:00,,,,,,
2016-11-10 23:15:00,32.76217,38.77869,7.417955,23.78297,112.7452,0.0
2016-11-10 23:20:00,,,,,,
2016-11-10 23:30:00,30.71152,40.29647,7.678469,20.99937,135.5258,0.0
2016-11-10 23:40:00,,,,,,
2016-11-10 23:45:00,33.98263,38.84851,6.960479,21.58112,106.0919,0.0
2016-11-10 23:50:00,,,,,,
2016-11-11 00:00:00,28.36536,35.47844,7.4808,19.42406,99.67242,0.0
2016-11-11 00:10:00,,,,,,
2016-11-11 00:15:00,27.17822,36.25109,7.395121,20.32348,102.0142,0.0
2016-11-11 00:20:00,,,,,,
2016-11-11 00:30:00,29.15819,38.20601,7.659842,21.64857,104.9064,0.0
2016-11-11 00:40:00,,,,,,
2016-11-11 00:45:00,25.33333,19.37647,7.43406,19.79048,77.00121,0.0
2016-11-11 00:50:00,,,,,,
2016-11-11 01:00:00,33.16845,18.09417,7.397118,22.65418,86.82094,0.0
2016-11-11 01:10:00,,,,,,
2016-11-11 01:15:00,34.53556,18.99761,7.5816,21.46911,86.77108,0.0
2016-11-11 01:20:00,,,,,,
2016-11-11 01:30:00,24.87679,18.82788,7.930096,19.18865,76.57027,0.0
2016-11-11 01:40:00,,,,,,
2016-11-11 01:45:00,26.09401,16.55175,6.985431,19.76183,77.97437,0.0
2016-11-11 01:50:00,,,,,,
2016-11-11 02:00:00,23.14573,19.57337,7.389091,21.75995,77.28018,0.0
2016-11-11 02:10:00,,,,,,
2016-11-11 02:15:00,23.75354,15.77701,7.946707,19.07634,76.09752,0.0
2016-11-11 02:20:00,,,,,,
2016-11-11 02:30:00,37.63848,16.80287,7.825714,22.82872,90.22713,0.0
2016-11-11 02:40:00,,,,,,
2016-11-11 02:45:00,31.70439,19.51867,6.606325,22.76782,86.61952,0.0
2016-11-11 02:50:00,,,,,,
2016-11-11 03:00:00,35.31735,16.37996,7.313032,20.77221,89.3858,0.0
2016-11-11 03:10:00,,,,,,
2016-11-11 03:15:00,25.99831,19.68711,7.595311,21.13888,79.82076,0.0
2016-11-11 03:20:00,,,,,,
2016-11-11 03:30:00,26.96703,18.23268,7.196085,17.79512,76.47379,0.0
2016-11-11 03:40:00,,,,,,
2016-11-11 03:45:00,32.38527,19.53059,7.115119,17.40036,82.40895,0.0
2016-11-11 03:50:00,,,,,,
2016-11-11 04:00:00,28.09606,19.30095,7.151048,20.45667,81.15665,0.0
2016-11-11 22:00:00,32.79078,23.83855,7.344265,21.62793,92.68986,0.0
2016-11-11 22:10:00,,,,,,
2016-11-11 22:15:00,25.98243,22.6978,7.033418,17.82435,80.9966,0.0
2016-11-11 22:20:00,,,,,,
2016-11-11 22:30:00,33.06932,24.10926,6.940234,22.16319,96.59351,0.0
2016-11-11 22:40:00,,,,,,
2016-11-11 22:45:00,28.93593,22.7168,7.017962,20.58903,87.15639,0.0
2016-11-11 22:50:00,,,,,,
2016-11-11 23:00:00,26.37504,23.865,7.072586,20.16418,84.83318,0.0
2016-11-11 23:10:00,,,,,,
2016-11-11 23:15:00,37.29647,23.7975,6.646142,20.66119,98.79454,0.0
2016-11-11 23:20:00,,,,,,
2016-11-11 23:30:00,22.52601,23.85108,6.991536,20.72404,81.78917,0.0
2016-11-11 23:40:00,,,,,,
2016-11-11 23:45:00,24.58952,24.93625,7.137194,17.71046,81.26058,0.0
2016-11-11 23:50:00,,,,,,
2016-11-12 00:00:00,26.42552,22.53036,7.1476,19.29643,91.05383,0.0
2016-11-12 00:10:00,,,,,,
2016-11-12 00:15:00,27.33237,22.90254,7.82288,20.56109,86.77306,0.0
2016-11-12 00:20:00,,,,,,
2016-11-12 00:30:00,31.6124,25.15926,7.061658,18.3827,89.16461,0.0
2016-11-12 00:40:00,,,,,,
2016-11-12 00:45:00,38.82413,9.334413,7.263451,23.38111,85.28046,0.0
2016-11-12 00:50:00,,,,,,
2016-11-12 01:00:00,21.98246,11.00955,6.793825,18.66608,65.00491,0.0
2016-11-12 01:10:00,,,,,,
2016-11-12 01:15:00,29.34076,9.858881,7.002312,19.95278,77.88575,0.0
2016-11-12 01:20:00,,,,,,
2016-11-12 01:30:00,22.49889,10.50918,7.016175,20.89875,67.6761,0.0
2016-11-12 01:40:00,,,,,,
2016-11-12 01:45:00,27.51212,11.90679,8.117224,20.16687,74.78081,0.0
2016-11-12 01:50:00,,,,,,
2016-11-12 02:00:00,33.53565,10.09183,7.224308,20.21084,80.86534,0.0
2016-11-12 02:10:00,,,,,,
2016-11-12 02:15:00,27.44086,10.39644,7.374233,18.36069,75.14097,0.0
2016-11-12 02:20:00,,,,,,
2016-11-12 02:30:00,76.493,11.08041,7.72848,20.08269,119.5738,0.0
2016-11-12 02:40:00,,,,,,
2016-11-12 02:45:00,71.08592,10.54228,7.964086,20.15061,114.458,0.0
2016-11-12 02:50:00,,,,,,
2016-11-12 03:00:00,52.0827,11.31796,7.429321,19.99528,97.13069,0.0
2016-11-12 03:10:00,,,,,,
2016-11-12 03:15:00,52.00819,9.766026,8.101262,19.16464,98.87034,0.0
2016-11-12 03:20:00,,,,,,
2016-11-12 03:30:00,61.20795,11.21299,7.51463,20.50382,108.7447,0.0
2016-11-12 03:40:00,,,,,,
2016-11-12 03:45:00,51.67389,11.97281,8.148905,17.05716,98.30651,0.0
2016-11-12 03:50:00,,,,,,
2016-11-12 04:00:00,60.24168,10.7551,6.746157,19.53583,102.5027,0.0
2016-11-12 22:00:00,42.48624,23.65229,7.546175,20.11385,96.28613,0.0
2016-11-12 22:10:00,,,,,,
2016-11-12 22:15:00,27.9296,22.29897,7.351602,23.12467,90.84531,0.0
2016-11-12 22:20:00,,,,,,
2016-11-12 22:30:00,30.42379,22.84373,7.605649,19.16878,86.93659,0.0
2016-11-12 22:40:00,,,,,,
2016-11-12 22:45:00,28.40942,22.90302,7.358726,18.23274,83.72812,0.0
2016-11-12 22:50:00,,,,,,
2016-11-12 23:00:00,38.99023,22.99623,7.927794,20.60748,100.3819,0.0
2016-11-12 23:10:00,,,,,,
2016-11-12 23:15:00,25.67211,22.39939,7.040493,19.3383,81.36566,0.0
2016-11-12 23:20:00,,,,,,
2016-11-12 23:30:00,27.44381,22.76603,7.745514,20.49286,85.53552,0.0
2016-11-12 23:40:00,,,,,,
2016-11-12 23:45:00,28.46356,22.52038,7.303192,18.46965,83.83559,0.0
2016-11-12 23:50:00,,,,,,
2016-11-13 00:00:00,34.90242,22.59264,7.193893,18.50365,90.12879,0.0
2016-11-13 00:10:00,,,,,,
2016-11-13 00:15:00,26.3788,22.13498,6.656497,20.80929,83.84293,0.0
2016-11-13 00:20:00,,,,,,
2016-11-13 00:30:00,29.58258,21.91673,7.275265,20.06849,89.37084,0.0
2016-11-13 00:40:00,,,,,,
2016-11-13 00:45:00,28.8126,10.06268,7.044768,20.04477,74.64834,0.0
2016-11-13 00:50:00,,,,,,
2016-11-13 01:00:00,34.06711,10.69364,7.345935,17.90242,75.6255,0.0
2016-11-13 01:10:00,,,,,,
2016-11-13 01:15:00,25.35983,9.535918,7.621795,18.00717,66.42162,0.0
2016-11-13 01:20:00,,,,,,
2016-11-13 01:30:00,25.09848,10.16737,7.411411,21.32975,69.65015,0.0
2016-11-13 01:40:00,,,,,,
2016-11-13 01:45:00,23.42505,9.738999,6.918689,19.36942,73.12354,0.0
2016-11-13 01:50:00,,,,,,
2016-11-13 02:00:00,33.26509,8.822861,6.978086,21.34034,76.73973,0.0
2016-11-13 02:10:00,,,,,,
2016-11-13 02:15:00,26.41589,10.9949,7.541546,19.39384,70.53121,0.0
2016-11-13 02:20:00,,,,,,
2016-11-13 02:30:00,26.02914,9.619953,7.107091,18.30309,70.24339,0.0
2016-11-13 02:40:00,,,,,,
2016-11-13 02:45:00,25.54569,10.45731,6.79213,21.89628,71.21857,0.0
2016-11-13 02:50:00,,,,,,
2016-11-13 03:00:00,36.0382,10.13778,7.132093,18.26449,77.28226,0.0
2016-11-13 03:10:00,,,,,,
2016-11-13 03:15:00,24.61967,9.77816,7.260584,21.434,69.65728,0.0
2016-11-13 03:20:00,,,,,,
2016-11-13 03:30:00,33.60951,8.79048,7.337806,18.69357,73.94424,0.0
2016-11-13 03:40:00,,,,,,
2016-11-13 03:45:00,28.33113,10.49975,7.214839,17.84487,70.78013,0.0
2016-11-13 03:50:00,,,,,,
2016-11-13 04:00:00,39.7989,9.80225,7.067164,20.55762,90.82516,0.0
2016-11-13 22:00:00,37.66336,22.11607,6.914583,23.14942,99.38321,0.0
2016-11-13 22:10:00,,,,,,
2016-11-13 22:15:00,24.59499,20.75885,7.199205,22.99099,82.44717,0.0
2016-11-13 22:20:00,,,,,,
2016-11-13 22:30:00,28.02511,21.456,6.896462,22.95666,87.0735,0.0
2016-11-13 22:40:00,,,,,,
2016-11-13 22:45:00,30.24307,22.78057,6.922467,23.46232,90.89761,0.0
2016-11-13 22:50:00,,,,,,
2016-11-13 23:00:00,27.01583,21.53211,6.871629,22.83097,84.68696,0.0
2016-11-13 23:10:00,,,,,,
2016-11-13 23:15:00,34.8178,21.33215,7.680914,23.16147,93.51212,0.0
2016-11-13 23:20:00,,,,,,
2016-11-13 23:30:00,26.05757,20.82091,6.825631,23.7635,84.29185,0.0
2016-11-13 23:40:00,,,,,,
2016-11-13 23:45:00,25.22825,22.50306,7.381308,23.27369,85.65553,0.0
2016-11-13 23:50:00,,,,,,
2016-11-14 00:00:00,27.73041,23.87009,7.252328,21.48396,87.15738,0.0
2016-11-14 00:10:00,,,,,,
2016-11-14 00:15:00,25.07925,21.93943,6.983736,20.45704,81.313,0.0
2016-11-14 00:20:00,,,,,,
2016-11-14 00:30:00,37.6398,21.40541,7.152954,20.15627,93.34673,0.0
2016-11-14 00:40:00,,,,,,
2016-11-14 00:45:00,21.23516,7.918906,6.643031,18.70247,64.1853,0.0
2016-11-14 00:50:00,,,,,,
2016-11-14 01:00:00,25.18753,8.549841,7.587991,21.01652,70.00453,0.0
2016-11-14 01:10:00,,,,,,
2016-11-14 01:15:00,20.62549,9.817334,6.99038,20.46501,64.1573,0.0
2016-11-14 01:20:00,,,,,,
2016-11-14 01:30:00,26.48971,8.634357,6.823068,21.20225,69.32947,0.0
2016-11-14 01:40:00,,,,,,
2016-11-14 01:45:00,25.17212,7.842485,7.196962,21.40364,72.12633,0.0
2016-11-14 01:50:00,,,,,,
2016-11-14 02:00:00,23.78329,9.440245,8.071278,19.54052,70.05051,0.0
2016-11-14 02:10:00,,,,,,
2016-11-14 02:15:00,31.70402,9.507012,7.518281,17.58691,71.98303,0.0
2016-11-14 02:20:00,,,,,,
2016-11-14 02:30:00,22.60103,7.916133,7.413924,18.35223,62.80113,0.0
2016-11-14 02:40:00,,,,,,
2016-11-14 02:45:00,27.09309,7.915568,7.601145,23.78526,73.00749,0.0
2016-11-14 02:50:00,,,,,,
2016-11-14 03:00:00,22.90359,9.00955,8.034377,20.18334,66.8532,0.0
2016-11-14 03:10:00,,,,,,
2016-11-14 03:15:00,33.77349,8.087332,8.776491,19.78885,77.46758,0.0
2016-11-14 03:20:00,,,,,,
2016-11-14 03:30:00,27.912,9.149635,7.148417,20.5256,70.87621,0.0
2016-11-14 03:40:00,,,,,,
2016-11-14 03:45:00,32.06755,10.35215,7.320402,17.85709,73.55923,0.0
2016-11-14 03:50:00,,,,,,
2016-11-14 04:00:00,30.12344,9.984285,7.306758,20.99026,81.79255,0.0
2016-11-14 22:00:00,30.84519,22.24359,8.117908,26.82081,130.9817,0.0
2016-11-14 22:10:00,,,,,,
2016-11-14 22:15:00,29.04926,22.98004,8.571664,22.34324,102.2097,0.0
2016-11-14 22:20:00,,,,,,
2016-11-14 22:30:00,30.33585,23.07096,7.858582,22.70508,103.9259,0.0
2016-11-14 22:40:00,,,,,,
2016-11-14 22:45:00,29.78811,21.88844,7.67379,22.31873,96.31605,0.0
2016-11-14 22:50:00,,,,,,
2016-11-14 23:00:00,29.61773,22.88123,8.063772,20.83018,95.35111,0.0
2016-11-14 23:10:00,,,,,,
2016-11-14 23:15:00,39.14307,22.16026,8.910563,19.75646,104.0098,0.0
2016-11-14 23:20:00,,,,,,
2016-11-14 23:30:00,26.70282,20.9524,7.836734,21.70234,88.18685,0.0
2016-11-14 23:40:00,,,,,,
2016-11-14 23:45:00,28.31741,23.11406,7.857368,21.89479,87.50415,0.0
2016-11-14 23:50:00,,,,,,
2016-11-15 00:00:00,28.83255,21.11054,7.559725,22.02773,86.82024,0.0
2016-11-15 00:10:00,,,,,,
2016-11-15 00:15:00,26.64595,21.14343,8.599305,25.11859,89.63879,0.0
2016-11-15 00:20:00,,,,,,
2016-11-15 00:30:00,28.26282,22.99168,8.054902,20.44878,90.34695,0.0
2016-11-15 00:40:00,,,,,,
2016-11-15 00:45:00,33.92437,8.573637,7.791166,21.62053,78.80751,0.0
2016-11-15 00:50:00,,,,,,
2016-11-15 01:00:00,33.25587,7.623625,7.882596,19.25602,74.96593,0.0
2016-11-15 01:10:00,,,,,,
2016-11-15 01:15:00,33.11608,9.06178,8.487848,18.54451,80.49914,0.0
2016-11-15 01:20:00,,,,,,
2016-11-15 01:30:00,25.46875,8.353117,8.751263,19.96532,73.32782,0.0
2016-11-15 01:40:00,,,,,,
2016-11-15 01:45:00,20.54469,9.509339,8.140995,19.19612,64.62226,0.0
2016-11-15 01:50:00,,,,,,
2016-11-15 02:00:00,28.52845,9.086335,8.08401,21.02572,73.60236,0.0
2016-11-15 02:10:00,,,,,,
2016-11-15 02:15:00,22.61394,8.237788,8.119838,18.74153,65.72668,0.0
2016-11-15 02:20:00,,,,,,
2016-11-15 02:30:00,33.86054,8.561182,8.061242,18.90627,76.11175,0.0
2016-11-15 02:40:00,,,,,,
2016-11-15 02:45:00,34.64415,10.26431,8.199262,20.58096,80.99604,0.0
2016-11-15 02:50:00,,,,,,
2016-11-15 03:00:00,29.12431,7.965131,7.696126,19.14172,74.72984,0.0
2016-11-15 03:10:00,,,,,,
2016-11-15 03:15:00,21.98342,8.36171,8.259561,19.31652,65.01718,0.0
2016-11-15 03:20:00,,,,,,
2016-11-15 03:30:00,30.78128,8.787142,8.12478,19.02645,73.59424,0.0
2016-11-15 03:40:00,,,,,,
2016-11-15 03:45:00,30.36173,7.721035,8.620807,20.01342,77.84755,0.0
2016-11-15 03:50:00,,,,,,
2016-11-15 04:00:00,31.74815,8.590164,7.891434,23.92621,78.66862,0.0
2016-11-15 22:00:00,36.0424,25.12072,7.036665,25.33873,119.7895,0.0
2016-11-15 22:10:00,,,,,,
2016-11-15 22:15:00,27.52344,27.88292,7.135475,28.34722,116.1502,0.0
2016-11-15 22:20:00,,,,,,
2016-11-15 22:30:00,30.19384,30.42106,7.756273,25.05413,114.3202,0.0
2016-11-15 22:40:00,,,,,,
2016-11-15 22:45:00,32.06298,29.65516,7.447897,26.10646,116.7444,0.0
2016-11-15 22:50:00,,,,,,
2016-11-15 23:00:00,38.82689,29.51348,7.054829,22.28151,118.3731,0.0
2016-11-15 23:10:00,,,,,,
2016-11-15 23:15:00,37.32751,23.33096,7.277102,21.13843,109.7403,0.0
2016-11-15 23:20:00,,,,,,
2016-11-15 23:30:00,36.60398,23.07562,7.312163,23.95048,111.3307,0.0
2016-11-15 23:40:00,,,,,,
2016-11-15 23:45:00,29.66758,22.98387,7.585428,23.68315,107.5855,0.0
2016-11-15 23:50:00,,,,,,
2016-11-16 00:00:00,24.59965,23.85496,7.056262,23.13477,102.7549,0.0
2016-11-16 00:10:00,,,,,,
2016-11-16 00:15:00,29.19356,23.54322,7.544506,21.37214,103.0733,0.0
2016-11-16 00:20:00,,,,,,
2016-11-16 00:30:00,21.45201,22.14515,7.662759,22.97739,96.03298,0.0
2016-11-16 00:40:00,,,,,,
2016-11-16 00:45:00,29.11724,9.598696,7.882639,19.99061,90.60904,0.0
2016-11-16 00:50:00,,,,,,
2016-11-16 01:00:00,26.22578,10.70921,7.164481,22.02882,86.45838,0.0
2016-11-16 01:10:00,,,,,,
2016-11-16 01:15:00,29.48502,8.264553,8.018896,22.91741,88.40745,0.0
2016-11-16 01:20:00,,,,,,
2016-11-16 01:30:00,25.74722,9.029923,7.207604,19.90128,86.46196,0.0
2016-11-16 01:40:00,,,,,,
2016-11-16 01:45:00,34.62481,8.602147,7.425139,18.91072,103.9879,0.0
2016-11-16 01:50:00,,,,,,
2016-11-16 02:00:00,38.47327,8.981842,7.339138,23.66992,98.48227,0.0
2016-11-16 02:10:00,,,,,,
2016-11-16 02:15:00,20.38336,9.941694,7.409666,19.72954,78.17919,0.0
2016-11-16 02:20:00,,,,,,
2016-11-16 02:30:00,29.67467,8.079877,7.545864,22.18425,88.15769,0.0
2016-11-16 02:40:00,,,,,,
2016-11-16 02:45:00,24.86055,8.816157,7.57772,21.04103,82.2608,0.0
2016-11-16 02:50:00,,,,,,
2016-11-16 03:00:00,29.14933,10.04932,7.323151,21.78313,88.17015,0.0
2016-11-16 03:10:00,,,,,,
2016-11-16 03:15:00,22.66013,8.85638,7.381881,21.34202,84.70377,0.0
2016-11-16 03:20:00,,,,,,
2016-11-16 03:30:00,29.49543,8.146711,7.239351,23.82545,88.33804,0.0
2016-11-16 03:40:00,,,,,,
2016-11-16 03:45:00,33.73872,9.322168,7.001511,24.79962,94.77347,0.0
2016-11-16 03:50:00,,,,,,
2016-11-16 04:00:00,31.9076,9.450236,7.505245,21.1126,92.57255,0.0
2016-11-16 22:00:00,35.79094,41.01182,7.897488,24.98769,130.5557,0.0
2016-11-16 22:10:00,,,,,,
2016-11-16 22:15:00,26.77743,40.00688,7.787734,26.98548,116.675,0.0
2016-11-16 22:20:00,,,,,,
2016-11-16 22:30:00,30.90144,37.01625,7.428343,25.79732,119.5555,0.0
2016-11-16 22:40:00,,,,,,
2016-11-16 22:45:00,29.53158,35.7027,7.612184,27.00967,114.2303,0.0
2016-11-16 22:50:00,,,,,,
2016-11-16 23:00:00,37.44535,32.04151,7.272591,22.4887,116.2418,0.0
2016-11-16 23:10:00,,,,,,
2016-11-16 23:15:00,26.93312,36.52515,7.149758,25.64856,108.3962,0.0
2016-11-16 23:20:00,,,,,,
2016-11-16 23:30:00,26.87532,38.59666,8.072002,25.69349,111.9598,0.0
2016-11-16 23:40:00,,,,,,
2016-11-16 23:45:00,29.5208,40.01733,7.327621,24.79387,113.008,0.0
2016-11-16 23:50:00,,,,,,
2016-11-17 00:00:00,30.17087,37.33222,7.228153,23.04813,112.3372,0.0
2016-11-17 00:10:00,,,,,,
2016-11-17 00:15:00,37.86618,35.6999,7.637699,21.85959,115.7959,0.0
2016-11-17 00:20:00,,,,,,
2016-11-17 00:30:00,27.06258,38.27353,7.59219,21.68597,108.1708,0.0
2016-11-17 00:40:00,,,,,,
2016-11-17 00:45:00,25.96055,22.0526,7.230109,24.78081,94.32096,0.0
2016-11-17 00:50:00,,,,,,
2016-11-17 01:00:00,29.65568,24.12433,7.268611,28.75823,96.61536,0.0
2016-11-17 01:10:00,,,,,,
2016-11-17 01:15:00,25.16733,23.66504,7.392042,26.54948,89.24539,0.0
2016-11-17 01:20:00,,,,,,
2016-11-17 01:30:00,34.96993,28.53534,7.72725,22.84841,100.1857,0.0
2016-11-17 01:40:00,,,,,,
2016-11-17 01:45:00,28.38952,25.9051,7.732672,23.17255,91.80971,0.0
2016-11-17 01:50:00,,,,,,
2016-11-17 02:00:00,25.13556,24.05335,7.30062,21.73123,88.65177,0.0
2016-11-17 02:10:00,,,,,,
2016-11-17 02:15:00,23.44495,28.48458,7.776958,24.46162,94.8578,0.0
2016-11-17 02:20:00,,,,,,
2016-11-17 02:30:00,40.8915,26.12246,7.841979,24.15445,105.7073,0.0
2016-11-17 02:40:00,,,,,,
2016-11-17 02:45:00,26.07515,27.81726,7.91808,21.34985,88.70823,0.0
2016-11-17 02:50:00,,,,,,
2016-11-17 03:00:00,27.08002,26.63128,8.219559,24.08092,94.37643,0.0
2016-11-17 03:10:00,,,,,,
2016-11-17 03:15:00,26.26593,25.80394,8.956479,23.81121,92.10851,0.0
2016-11-17 03:20:00,,,,,,
2016-11-17 03:30:00,38.1282,29.256,8.175989,24.34739,105.2349,0.0
2016-11-17 03:40:00,,,,,,
2016-11-17 03:45:00,40.64696,20.78325,7.593869,23.79482,97.88884,0.0
2016-11-17 03:50:00,,,,,,
2016-11-17 04:00:00,29.77522,19.91842,8.010582,23.17131,87.21825,0.0
2016-11-17 22:00:00,34.59771,29.51465,8.627789,26.72977,162.5848,0.0
2016-11-17 22:10:00,,,,,,
2016-11-17 22:15:00,30.11876,23.78645,8.367384,25.52552,123.829,0.0
2016-11-17 22:20:00,,,,,,
2016-11-17 22:30:00,30.63023,24.45012,8.779916,29.40598,133.4242,0.0
2016-11-17 22:40:00,,,,,,
2016-11-17 22:45:00,29.71651,23.93817,8.049547,24.77069,122.3287,0.0
2016-11-17 22:50:00,,,,,,
2016-11-17 23:00:00,38.92057,22.41441,8.988808,26.18205,110.9786,0.0
2016-11-17 23:10:00,,,,,,
2016-11-17 23:15:00,30.85968,22.2988,9.581864,28.64035,106.7916,0.0
2016-11-17 23:20:00,,,,,,
2016-11-17 23:30:00,26.93328,22.33171,8.055408,25.5006,95.21213,0.0
2016-11-17 23:40:00,,,,,,
2016-11-17 23:45:00,27.67372,23.51445,8.223125,24.65602,95.05283,0.0
2016-11-17 23:50:00,,,,,,
2016-11-18 00:00:00,37.35696,21.53861,8.759298,22.8591,97.78547,0.0
2016-11-18 00:10:00,,,,,,
2016-11-18 00:15:00,24.3133,22.27615,7.503466,25.9914,86.97957,0.0
2016-11-18 00:20:00,,,,,,
2016-11-18 00:30:00,28.89558,23.75342,8.050652,23.28369,90.96161,0.0
2016-11-18 00:40:00,,,,,,
2016-11-18 00:45:00,24.22849,10.16418,7.974872,23.22136,71.63694,0.0
2016-11-18 00:50:00,,,,,,
2016-11-18 01:00:00,33.00351,7.953757,7.751046,27.05235,81.6004,0.0
2016-11-18 01:10:00,,,,,,
2016-11-18 01:15:00,34.91745,9.486799,8.048661,25.24235,83.27541,0.0
2016-11-18 01:20:00,,,,,,
2016-11-18 01:30:00,29.41928,8.758633,7.843615,24.40951,76.98472,0.0
2016-11-18 01:40:00,,,,,,
2016-11-18 01:45:00,25.44525,8.922842,7.942693,24.1666,73.24765,0.0
2016-11-18 01:50:00,,,,,,
2016-11-18 02:00:00,32.02199,9.046416,7.644353,24.24392,79.0685,0.0
2016-11-18 02:10:00,,,,,,
2016-11-18 02:15:00,35.41986,9.787173,8.306225,25.25983,88.61094,0.0
2016-11-18 02:20:00,,,,,,
2016-11-18 02:30:00,24.70594,9.686795,8.160187,24.14496,73.55267,0.0
2016-11-18 02:40:00,,,,,,
2016-11-18 02:45:00,26.47182,10.43413,7.471693,22.09897,72.89724,0.0
2016-11-18 02:50:00,,,,,,
2016-11-18 03:00:00,33.9257,9.725744,8.405506,23.83956,81.88616,0.0
2016-11-18 03:10:00,,,,,,
2016-11-18 03:15:00,34.27539,9.393202,7.500346,23.31978,80.63779,0.0
2016-11-18 03:20:00,,,,,,
2016-11-18 03:30:00,30.36631,9.126389,8.290997,23.18766,77.91771,0.0
2016-11-18 03:40:00,,,,,,
2016-11-18 03:45:00,29.69351,10.94126,7.970891,24.82203,79.48076,0.0
2016-11-18 03:50:00,,,,,,
2016-11-18 04:00:00,31.8094,9.427326,7.696253,27.00304,81.70051,0.0
2016-11-18 22:00:00,39.35127,36.34938,7.174743,25.31049,158.2249,0.0
2016-11-18 22:10:00,,,,,,
2016-11-18 22:15:00,30.98779,33.62995,7.157794,23.49633,172.2194,0.0
2016-11-18 22:20:00,,,,,,
2016-11-18 22:30:00,31.2483,30.82852,7.629233,24.68246,128.6837,0.0
2016-11-18 22:40:00,,,,,,
2016-11-18 22:45:00,28.66694,32.46964,6.716754,21.9527,122.4927,0.0
2016-11-18 22:50:00,,,,,,
2016-11-18 23:00:00,39.50129,31.34566,7.330529,22.97025,113.3206,0.0
2016-11-18 23:10:00,,,,,,
2016-11-18 23:15:00,27.37205,29.21806,7.528189,21.44129,103.1982,0.0
2016-11-18 23:20:00,,,,,,
2016-11-18 23:30:00,28.40122,30.12675,7.642463,22.98299,101.726,0.0
2016-11-18 23:40:00,,,,,,
2016-11-18 23:45:00,30.44581,28.86299,7.135137,23.69714,102.4699,0.0
2016-11-18 23:50:00,,,,,,
2016-11-19 00:00:00,33.17514,29.52989,7.517379,20.37515,104.6372,0.0
2016-11-19 00:10:00,,,,,,
2016-11-19 00:15:00,26.15059,32.22804,7.778501,23.20532,100.0808,0.0
2016-11-19 00:20:00,,,,,,
2016-11-19 00:30:00,28.10773,37.52521,7.100472,21.23096,100.9674,0.0
2016-11-19 00:40:00,,,,,,
2016-11-19 00:45:00,23.72719,20.53623,6.740431,20.69627,77.88317,0.0
2016-11-19 00:50:00,,,,,,
2016-11-19 01:00:00,34.73445,19.68756,7.303967,22.99191,94.69949,0.0
2016-11-19 01:10:00,,,,,,
2016-11-19 01:15:00,23.66367,19.80201,7.70805,19.68524,76.80405,0.0
2016-11-19 01:20:00,,,,,,
2016-11-19 01:30:00,23.78086,19.24373,7.264985,23.75964,80.49052,0.0
2016-11-19 01:40:00,,,,,,
2016-11-19 01:45:00,24.52016,18.76464,7.694398,20.78881,82.02589,0.0
2016-11-19 01:50:00,,,,,,
2016-11-19 02:00:00,35.66088,20.55792,7.354788,20.92972,91.81386,0.0
2016-11-19 02:10:00,,,,,,
2016-11-19 02:15:00,34.68069,18.2859,7.104865,18.48393,84.51882,0.0
2016-11-19 02:20:00,,,,,,
2016-11-19 02:30:00,25.83371,19.54945,7.465976,19.10558,86.07446,0.0
2016-11-19 02:40:00,,,,,,
2016-11-19 02:45:00,24.55121,21.78522,7.122404,22.01591,82.46342,0.0
2016-11-19 02:50:00,,,,,,
2016-11-19 03:00:00,25.96367,18.60185,7.45245,20.3868,77.91064,0.0
2016-11-19 03:10:00,,,,,,
2016-11-19 03:15:00,35.22211,18.48464,7.772236,20.89377,88.07439,0.0
2016-11-19 03:20:00,,,,,,
2016-11-19 03:30:00,29.14107,20.42775,6.942283,19.41227,82.56281,0.0
2016-11-19 03:40:00,,,,,,
2016-11-19 03:45:00,29.67353,18.82598,7.125465,18.38047,80.03533,0.0
2016-11-19 03:50:00,,,,,,
2016-11-19 04:00:00,37.99169,19.21922,7.551184,22.9376,92.68742,0.0
