,HS DE Kitchen-Emergency (kW),HS DG Gym (kW),HS Plugload DBH (kW),HS DL Lighting (kW),HS MSWB (kW),HS PBA AHU1-4 (kW),HS M1 Chillers (kW)
2018-04-25 07:30:00,57.94852,99.3232,33.37867,109.3369,338.1815,22.19672,0.0
2018-04-25 07:40:00,,,,,,,
2018-04-25 07:45:00,56.97603,105.0188,40.2824,125.6434,367.4402,20.444,0.0
2018-04-25 07:50:00,,,,,,,
2018-04-25 08:00:00,64.63613,108.506,43.53622,138.1647,392.1693,20.12543,0.0
2018-04-25 08:10:00,,,,,,,
2018-04-25 08:15:00,63.40174,111.8715,45.88042,137.8274,394.8841,20.72457,0.0
2018-04-25 08:20:00,,,,,,,
2018-04-25 08:30:00,57.57464,109.6144,46.44715,131.7439,385.3446,21.63651,0.0
2018-04-25 08:40:00,,,,,,,
2018-04-25 08:45:00,57.84096,105.148,45.34527,138.0852,387.0049,22.38015,0.0
2018-04-25 08:50:00,,,,,,,
2018-04-25 09:00:00,55.7295,108.3673,45.22875,144.4211,394.2003,22.45156,0.0
2018-04-25 09:10:00,,,,,,,
2018-04-25 09:15:00,66.87843,111.2364,44.09921,137.5154,400.1069,22.36934,0.0
2018-04-25 09:20:00,,,,,,,
2018-04-25 09:30:00,57.17622,108.1749,47.19528,131.5203,384.5943,23.41294,0.0
2018-04-25 09:40:00,,,,,,,
2018-04-25 09:45:00,58.5771,112.5192,46.92654,142.6114,407.5044,22.9408,0.0
2018-04-25 09:50:00,,,,,,,
2018-04-25 10:00:00,77.94242,110.9904,46.98351,135.5951,419.2628,23.75217,0.0
2018-04-25 10:10:00,,,,,,,
2018-04-25 10:15:00,57.60028,104.2129,42.90209,140.8046,396.4406,23.58496,0.0
2018-04-25 10:20:00,,,,,,,
2018-04-25 10:30:00,69.32125,104.1399,41.74685,127.334,395.6163,24.01342,0.0
2018-04-25 10:40:00,,,,,,,
2018-04-25 10:45:00,60.25837,100.9432,44.69487,139.593,393.805,23.27679,0.0
2018-04-25 10:50:00,,,,,,,
2018-04-25 11:00:00,59.77293,104.8194,42.86735,126.8432,385.9588,23.24701,0.0
2018-04-25 11:10:00,,,,,,,
2018-04-25 11:15:00,56.1413,108.7272,46.03468,137.1128,397.8091,24.11175,0.0
2018-04-25 11:20:00,,,,,,,
2018-04-25 11:30:00,46.58147,108.919,43.19946,128.4554,375.9005,24.51206,0.0
2018-04-25 11:40:00,,,,,,,
2018-04-25 11:45:00,42.28439,111.4166,45.20427,131.7987,380.2281,23.61147,0.0
2018-04-25 11:50:00,,,,,,,
2018-04-25 12:00:00,43.54535,110.4213,45.34027,136.3279,387.8773,23.81535,0.0
2018-04-25 12:10:00,,,,,,,
2018-04-25 12:15:00,50.22615,113.9529,47.48561,140.2656,397.3622,23.78552,0.0
2018-04-25 12:20:00,,,,,,,
2018-04-25 12:30:00,49.13704,109.1391,45.28868,138.6884,388.1309,23.76637,0.0
2018-04-25 12:40:00,,,,,,,
2018-04-25 12:45:00,43.74139,106.0246,44.89782,144.9639,388.4165,23.61455,0.0
2018-04-25 12:50:00,,,,,,,
2018-04-25 13:00:00,54.25415,103.6296,45.69421,131.5419,379.4852,24.54984,0.0
2018-04-25 13:10:00,,,,,,,
2018-04-25 13:15:00,52.82493,107.9145,49.83121,115.1929,389.8725,23.66521,0.0
2018-04-25 13:20:00,,,,,,,
2018-04-25 13:30:00,46.51584,109.2453,50.39796,112.949,382.3795,23.70609,0.0
2018-04-25 13:40:00,,,,,,,
2018-04-25 13:45:00,47.04077,109.1234,50.70644,111.6804,383.3091,23.46936,0.0
2018-04-25 13:50:00,,,,,,,
2018-04-25 14:00:00,64.08458,110.6796,44.43335,110.6734,396.5115,24.29347,0.0
2018-04-25 14:10:00,,,,,,,
2018-04-25 14:15:00,45.62653,109.5731,42.38984,106.9253,371.6259,24.2591,0.0
2018-04-25 14:20:00,,,,,,,
2018-04-25 14:30:00,50.74076,110.3496,39.50475,103.5817,374.7213,22.67791,0.0
2018-04-25 14:40:00,,,,,,,
2018-04-25 14:45:00,49.10451,111.2142,35.18181,85.46667,353.044,23.2193,0.0
2018-04-25 14:50:00,,,,,,,
2018-04-25 15:00:00,68.95087,108.5652,33.43828,70.81837,345.8355,23.46906,0.0
2018-04-25 15:10:00,,,,,,,
2018-04-25 15:15:00,59.41349,44.49117,30.6223,63.31836,262.6736,10.59323,0.0
2018-04-25 15:20:00,,,,,,,
2018-04-25 15:30:00,62.09579,43.00324,29.33923,57.64342,247.4181,10.59259,0.0
2018-04-25 15:40:00,,,,,,,
2018-04-25 15:45:00,54.498,38.50403,26.3031,54.47451,231.4084,11.28355,0.0
2018-04-25 15:50:00,,,,,,,
2018-04-25 16:00:00,52.91987,40.66647,26.32314,56.76497,233.0084,11.37073,0.0
2018-04-25 16:10:00,,,,,,,
2018-04-25 16:15:00,39.13859,29.39587,25.76271,47.20164,196.3582,3.646832,0.0
2018-04-25 16:20:00,,,,,,,
2018-04-25 16:30:00,59.45362,26.62256,25.13211,47.05132,207.7334,3.639647,0.0
2018-04-25 16:40:00,,,,,,,
2018-04-25 16:45:00,44.7402,26.1698,24.36406,46.90962,190.1118,3.73225,0.0
2018-04-25 16:50:00,,,,,,,
2018-04-25 17:00:00,42.94962,23.99652,24.26975,44.2095,194.1159,3.634411,0.0
2018-04-25 17:10:00,,,,,,,
2018-04-25 17:15:00,40.21851,25.12226,22.61917,36.61627,174.7895,3.6214,0.0
2018-04-25 17:20:00,,,,,,,
2018-04-25 17:30:00,40.5888,22.53014,22.20206,36.02885,172.7134,3.665872,0.0
2018-04-25 17:40:00,,,,,,,
2018-04-25 17:45:00,41.70061,23.82897,22.05442,34.53719,171.524,3.686336,0.0
2018-04-25 17:50:00,,,,,,,
2018-04-25 18:00:00,39.5929,19.22747,21.66473,35.05622,164.9829,3.676167,0.0
2018-04-25 18:10:00,,,,,,,
2018-04-25 18:15:00,39.62457,16.62013,21.19785,31.49202,158.6015,3.634065,0.0
2018-04-25 18:20:00,,,,,,,
2018-04-25 18:30:00,42.46375,15.52024,21.78441,27.83801,159.392,3.649142,0.0
2018-04-25 18:40:00,,,,,,,
2018-04-25 18:45:00,41.0797,14.80275,20.99198,29.01142,166.4032,3.619756,0.0
2018-04-25 18:50:00,,,,,,,
2018-04-25 19:00:00,37.70612,12.91747,22.21602,27.18091,169.0462,3.652246,0.0
2018-04-25 19:10:00,,,,,,,
2018-04-25 19:15:00,42.40698,12.34689,21.17083,28.24888,176.9525,3.654935,0.0
2018-04-25 19:20:00,,,,,,,
2018-04-25 19:30:00,35.78418,16.65794,21.83593,25.66675,151.2581,3.62145,0.0
2018-04-25 19:40:00,,,,,,,
2018-04-25 19:45:00,40.21743,17.15841,21.9119,25.11821,171.209,3.627159,0.0
2018-04-25 19:50:00,,,,,,,
2018-04-25 20:00:00,34.56549,18.90275,20.38665,26.58414,171.612,3.612487,0.0
2018-04-25 20:10:00,,,,,,,
2018-04-25 20:15:00,40.02271,19.61087,20.43079,29.64992,163.2826,0.0,0.0
2018-04-25 20:20:00,,,,,,,
2018-04-25 20:30:00,46.15039,20.67887,20.42725,27.53124,163.7973,0.0,0.0
2018-04-25 20:40:00,,,,,,,
2018-04-25 20:45:00,42.55035,19.28214,20.58245,26.37484,162.4861,0.0,0.0
2018-04-25 20:50:00,,,,,,,
2018-04-25 21:00:00,42.46814,12.07366,20.60997,24.41028,142.3195,0.0,0.0
2018-04-25 21:10:00,,,,,,,
2018-04-25 21:15:00,26.82119,10.46476,8.101406,23.35449,100.9548,0.0,0.0
2018-04-25 21:20:00,,,,,,,
2018-04-25 21:30:00,29.89505,10.08086,7.914302,22.54552,101.4394,0.0,0.0
2018-04-25 21:40:00,,,,,,,
2018-04-25 21:45:00,26.14417,8.408247,7.993009,28.37434,94.16081,0.0,0.0
2018-04-25 21:50:00,,,,,,,
2018-04-25 22:00:00,24.44108,7.845167,7.762445,27.11242,83.11164,0.0,0.0
2018-04-25 22:10:00,,,,,,,
2018-04-25 22:15:00,25.92391,10.13761,8.095688,24.75305,79.97697,0.0,0.0
2018-04-25 22:20:00,,,,,,,
2018-04-25 22:30:00,26.73174,9.504154,7.979939,24.95881,79.67078,0.0,0.0
2018-04-25 22:40:00,,,,,,,
2018-04-25 22:45:00,25.99593,9.143717,7.939481,19.89836,72.33056,0.0,0.0
2018-04-25 22:50:00,,,,,,,
2018-04-25 23:00:00,26.77742,7.832754,7.897927,19.86237,70.16003,0.0,0.0
2018-04-25 23:10:00,,,,,,,
2018-04-25 23:15:00,25.18076,8.658676,8.038618,20.0486,70.10191,0.0,0.0
2018-04-25 23:20:00,,,,,,,
2018-04-25 23:30:00,29.94251,8.732331,8.025482,18.88638,73.32469,0.0,0.0
2018-04-25 23:40:00,,,,,,,
2018-04-25 23:45:00,24.97622,7.515862,7.600259,17.77974,65.89754,0.0,0.0
2018-04-25 23:50:00,,,,,,,
2018-04-26 00:00:00,33.65753,7.264251,8.16732,20.04273,76.75134,0.0,0.0
2018-04-26 00:10:00,,,,,,,
2018-04-26 00:15:00,38.58421,9.071604,8.003743,19.77502,82.56628,0.0,0.0
2018-04-26 00:20:00,,,,,,,
2018-04-26 00:30:00,35.04627,10.5372,8.045745,18.56412,80.32456,0.0,0.0
2018-04-26 00:40:00,,,,,,,
2018-04-26 00:45:00,29.35332,4.561706,7.8502,17.40587,66.36839,0.0,0.0
2018-04-26 00:50:00,,,,,,,
2018-04-26 01:00:00,25.92531,4.194388,7.92115,20.27222,66.11775,0.0,0.0
2018-04-26 01:10:00,,,,,,,
2018-04-26 01:15:00,22.73387,5.898057,7.696581,17.00568,60.88078,0.0,0.0
2018-04-26 01:20:00,,,,,,,
2018-04-26 01:30:00,25.16416,6.197926,7.864864,19.32374,65.58318,0.0,0.0
2018-04-26 01:40:00,,,,,,,
2018-04-26 01:45:00,20.56829,5.130975,8.459726,18.51757,59.93741,0.0,0.0
2018-04-26 01:50:00,,,,,,,
2018-04-26 02:00:00,29.62457,6.001184,8.055771,18.21647,68.77436,0.0,0.0
2018-04-26 02:10:00,,,,,,,
2018-04-26 02:15:00,20.99494,4.701706,7.72488,18.18944,59.76259,0.0,0.0
2018-04-26 02:20:00,,,,,,,
2018-04-26 02:30:00,24.67334,5.505292,7.262228,16.5713,61.126,0.0,0.0
2018-04-26 02:40:00,,,,,,,
2018-04-26 02:45:00,26.83093,7.484848,8.020734,20.19522,69.8505,0.0,0.0
2018-04-26 02:50:00,,,,,,,
2018-04-26 03:00:00,24.97415,5.671163,7.85816,18.58337,64.06915,0.0,0.0
2018-04-26 03:10:00,,,,,,,
2018-04-26 03:15:00,23.18164,4.95421,7.475825,19.23454,62.0895,0.0,0.0
2018-04-26 03:20:00,,,,,,,
2018-04-26 03:30:00,35.00765,4.463344,8.308013,22.98112,77.4846,0.0,0.0
2018-04-26 03:40:00,,,,,,,
2018-04-26 03:45:00,32.2122,6.174341,8.441656,18.74964,72.52239,0.0,0.0
2018-04-26 03:50:00,,,,,,,
2018-04-26 04:00:00,33.66866,5.511169,8.037118,17.96179,72.077,0.0,0.0
2018-04-26 04:10:00,,,,,,,
2018-04-26 04:15:00,32.46024,4.943485,7.779226,19.41427,71.78358,0.0,0.0
2018-04-26 04:20:00,,,,,,,
2018-04-26 04:30:00,26.38208,7.219737,8.02586,19.49336,67.94951,0.0,0.0
2018-04-26 04:40:00,,,,,,,
2018-04-26 04:45:00,24.85795,5.151407,7.863793,18.79087,63.48523,0.0,0.0
2018-04-26 04:50:00,,,,,,,
2018-04-26 05:00:00,23.71866,5.367754,7.947804,18.25687,62.82297,0.0,0.0
2018-04-26 05:10:00,,,,,,,
2018-04-26 05:15:00,35.69396,6.208415,7.67658,21.5255,85.63288,0.0,0.0
2018-04-26 05:20:00,,,,,,,
2018-04-26 05:30:00,32.35863,6.628046,7.631021,19.86147,83.3036,0.0,0.0
2018-04-26 05:40:00,,,,,,,
2018-04-26 05:45:00,27.62372,14.62493,7.811252,23.03606,88.81374,0.0,0.0
2018-04-26 05:50:00,,,,,,,
2018-04-26 06:00:00,26.42456,13.22611,9.105307,27.22363,91.19405,0.0,0.0
2018-04-26 06:10:00,,,,,,,
2018-04-26 06:15:00,39.16164,22.65333,11.49646,57.06343,148.0113,0.0,0.0
2018-04-26 06:20:00,,,,,,,
2018-04-26 06:30:00,39.77243,28.52547,11.5178,55.65302,152.8573,0.0,0.0
2018-04-26 06:40:00,,,,,,,
2018-04-26 06:45:00,44.92006,26.08729,12.16361,70.2901,174.278,0.0,0.0
2018-04-26 06:50:00,,,,,,,
2018-04-26 07:00:00,39.35958,29.69669,17.31074,82.14668,188.9914,5.632552,0.0
2018-04-26 07:10:00,,,,,,,
2018-04-26 07:15:00,33.30856,90.91361,19.61614,92.97566,268.0353,5.661373,0.0
2018-04-26 07:20:00,,,,,,,
2018-04-26 07:30:00,48.07344,92.99774,36.72166,107.7344,317.8954,21.63451,0.0
2018-04-26 07:40:00,,,,,,,
2018-04-26 07:45:00,44.49516,97.05074,41.82007,121.4658,342.2457,20.14708,0.0
2018-04-26 07:50:00,,,,,,,
2018-04-26 08:00:00,42.32288,102.0965,45.54018,125.9018,356.7108,20.8793,0.0
2018-04-26 08:10:00,,,,,,,
2018-04-26 08:15:00,49.13377,103.0494,46.94366,131.5892,370.7018,20.66173,0.0
2018-04-26 08:20:00,,,,,,,
2018-04-26 08:30:00,53.27733,101.7998,48.81717,130.5854,375.0624,20.46638,0.0
2018-04-26 08:40:00,,,,,,,
2018-04-26 08:45:00,48.44594,99.69485,45.53388,144.2124,379.6267,20.8608,0.0
2018-04-26 08:50:00,,,,,,,
2018-04-26 09:00:00,41.97198,100.6983,44.81441,137.5773,366.7746,20.63892,0.0
2018-04-26 09:10:00,,,,,,,
2018-04-26 09:15:00,47.56142,102.6556,44.89791,140.55,377.8731,20.53168,0.0
2018-04-26 09:20:00,,,,,,,
2018-04-26 09:30:00,47.55935,103.8334,48.08758,138.7212,378.7784,20.43432,0.0
2018-04-26 09:40:00,,,,,,,
2018-04-26 09:45:00,43.5809,110.2175,50.38683,145.8722,396.301,19.97458,0.0
2018-04-26 09:50:00,,,,,,,
2018-04-26 10:00:00,51.94846,106.9171,50.71165,131.6104,380.8644,21.21185,0.0
2018-04-26 10:10:00,,,,,,,
2018-04-26 10:15:00,51.30013,105.5636,45.11731,144.4037,391.4776,20.77155,0.0
2018-04-26 10:20:00,,,,,,,
2018-04-26 10:30:00,44.7108,103.293,48.66473,143.1432,385.2372,20.95736,0.0
2018-04-26 10:40:00,,,,,,,
2018-04-26 10:45:00,64.18987,104.9424,45.82526,134.3167,395.558,20.81117,0.0
2018-04-26 10:50:00,,,,,,,
2018-04-26 11:00:00,46.04667,120.5612,48.73991,147.5189,408.2957,21.32025,0.0
2018-04-26 11:10:00,,,,,,,
2018-04-26 11:15:00,56.74313,112.75,51.90564,144.7695,411.0643,20.89884,0.0
2018-04-26 11:20:00,,,,,,,
2018-04-26 11:30:00,47.95166,115.2633,47.40235,136.0567,394.606,21.10966,0.0
2018-04-26 11:40:00,,,,,,,
2018-04-26 11:45:00,45.18148,128.1719,45.69217,140.7546,410.3801,21.78801,0.0
2018-04-26 11:50:00,,,,,,,
2018-04-26 12:00:00,47.36132,125.7848,43.88247,130.0511,391.6467,22.67062,0.0
2018-04-26 12:10:00,,,,,,,
2018-04-26 12:15:00,55.92356,127.0335,46.39909,139.7113,424.8459,21.23212,0.0
2018-04-26 12:20:00,,,,,,,
2018-04-26 12:30:00,52.80706,126.5631,46.85437,137.9206,409.1462,20.7772,0.0
2018-04-26 12:40:00,,,,,,,
2018-04-26 12:45:00,46.19445,119.0778,47.37334,139.5876,411.9944,21.08955,0.0
2018-04-26 12:50:00,,,,,,,
2018-04-26 13:00:00,48.92722,119.037,46.16106,113.633,389.2722,21.79114,0.0
2018-04-26 13:10:00,,,,,,,
2018-04-26 13:15:00,58.18615,119.5445,46.41396,125.4252,393.0999,22.06822,0.0
2018-04-26 13:20:00,,,,,,,
2018-04-26 13:30:00,47.85986,112.1453,48.26848,121.2177,376.8031,22.06668,0.0
2018-04-26 13:40:00,,,,,,,
2018-04-26 13:45:00,45.49813,120.2696,50.4486,117.785,374.7245,22.33939,0.0
2018-04-26 13:50:00,,,,,,,
2018-04-26 14:00:00,45.17581,109.6891,49.94203,104.8229,372.7791,21.57496,19.56732
2018-04-26 14:10:00,,,,,,,
2018-04-26 14:15:00,65.31525,122.6034,41.40026,100.0439,376.4394,22.2715,0.0
2018-04-26 14:20:00,,,,,,,
2018-04-26 14:30:00,52.966,121.5485,37.46614,93.66788,387.0179,22.59422,35.88291
2018-04-26 14:40:00,,,,,,,
2018-04-26 14:45:00,56.61665,120.4266,34.15023,87.43172,369.7149,22.42784,19.66586
2018-04-26 14:50:00,,,,,,,
2018-04-26 15:00:00,61.18509,104.7804,31.69081,61.77261,337.3718,22.2293,18.30486
2018-04-26 15:10:00,,,,,,,
2018-04-26 15:15:00,44.66018,40.72275,29.77751,51.04331,232.6001,9.967986,12.3036
2018-04-26 15:20:00,,,,,,,
2018-04-26 15:30:00,45.63615,37.69098,28.45171,49.51284,216.1981,9.585111,0.0
2018-04-26 15:40:00,,,,,,,
2018-04-26 15:45:00,41.70058,35.98415,26.19352,46.98116,216.9251,9.619658,0.0
2018-04-26 15:50:00,,,,,,,
2018-04-26 16:00:00,49.53125,39.32985,26.68519,48.27451,216.9321,9.154343,0.0
2018-04-26 16:10:00,,,,,,,
2018-04-26 16:15:00,49.31198,26.97492,24.54703,43.86655,190.5771,9.132155,0.0
2018-04-26 16:20:00,,,,,,,
2018-04-26 16:30:00,40.52438,28.61324,24.11427,41.98605,181.7284,3.62086,0.0
2018-04-26 16:40:00,,,,,,,
2018-04-26 16:45:00,43.52449,27.02578,24.94647,35.02606,180.4155,3.622074,0.0
2018-04-26 16:50:00,,,,,,,
2018-04-26 17:00:00,43.8097,26.59012,23.87545,33.63525,171.4748,3.647725,0.0
2018-04-26 17:10:00,,,,,,,
2018-04-26 17:15:00,43.76922,26.63386,23.71188,28.71942,170.9532,3.549254,0.0
2018-04-26 17:20:00,,,,,,,
2018-04-26 17:30:00,37.35069,28.43952,23.80366,28.96506,164.3136,3.577712,0.0
2018-04-26 17:40:00,,,,,,,
2018-04-26 17:45:00,42.13326,27.11603,24.34527,27.72299,170.5612,3.570368,0.0
2018-04-26 17:50:00,,,,,,,
2018-04-26 18:00:00,43.70815,44.25079,23.85432,29.8822,189.1039,3.61613,0.0
2018-04-26 18:10:00,,,,,,,
2018-04-26 18:15:00,41.54039,35.37952,24.23243,29.6145,172.0368,9.114735,0.0
2018-04-26 18:20:00,,,,,,,
2018-04-26 18:30:00,44.69321,44.37299,23.09931,27.65371,178.012,8.858361,0.0
2018-04-26 18:40:00,,,,,,,
2018-04-26 18:45:00,43.34418,36.0072,21.68132,27.70509,174.9913,8.766281,0.0
2018-04-26 18:50:00,,,,,,,
2018-04-26 19:00:00,39.63615,37.99374,21.34725,26.36287,167.1131,9.095576,0.0
2018-04-26 19:10:00,,,,,,,
2018-04-26 19:15:00,40.3828,18.09209,21.54408,27.04589,148.2426,9.29548,0.0
2018-04-26 19:20:00,,,,,,,
2018-04-26 19:30:00,50.14184,15.56147,21.92469,25.64954,153.649,9.27569,0.0
2018-04-26 19:40:00,,,,,,,
2018-04-26 19:45:00,38.02015,14.32633,21.35822,25.2648,138.4515,9.258943,0.0
2018-04-26 19:50:00,,,,,,,
2018-04-26 20:00:00,34.7361,15.36968,20.45694,27.0334,144.9586,9.096766,0.0
2018-04-26 20:10:00,,,,,,,
2018-04-26 20:15:00,31.96519,16.40565,21.07029,25.96035,139.5199,5.797166,0.0
2018-04-26 20:20:00,,,,,,,
2018-04-26 20:30:00,49.93275,15.48644,20.79784,26.18386,134.6243,5.697758,0.0
2018-04-26 20:40:00,,,,,,,
2018-04-26 20:45:00,52.52093,15.23125,20.42106,23.94296,153.0429,5.806425,0.0
2018-04-26 20:50:00,,,,,,,
2018-04-26 21:00:00,39.85241,18.75244,7.799606,24.19251,132.886,5.825355,0.0
2018-04-26 21:10:00,,,,,,,
2018-04-26 21:15:00,39.47276,17.79753,8.373667,22.98971,126.3532,5.796694,0.0
2018-04-26 21:20:00,,,,,,,
2018-04-26 21:30:00,36.8824,16.39258,7.77345,25.09844,138.6814,5.590652,0.0
2018-04-26 21:40:00,,,,,,,
2018-04-26 21:45:00,40.5562,15.12412,7.798511,24.21124,122.8606,5.706747,0.0
2018-04-26 21:50:00,,,,,,,
2018-04-26 22:00:00,34.36085,11.33856,8.071757,23.19051,111.6905,5.76767,0.0
2018-04-26 22:10:00,,,,,,,
2018-04-26 22:15:00,27.57663,10.79865,8.815179,25.60122,95.03871,5.542832,0.0
2018-04-26 22:20:00,,,,,,,
2018-04-26 22:30:00,22.81345,10.12886,7.929134,24.48197,77.99593,5.864025,0.0
2018-04-26 22:40:00,,,,,,,
2018-04-26 22:45:00,31.57131,8.31254,7.658097,23.26982,83.48107,5.636397,0.0
2018-04-26 22:50:00,,,,,,,
2018-04-26 23:00:00,28.63991,8.325746,8.027058,20.93853,78.67455,5.68774,0.0
2018-04-26 23:10:00,,,,,,,
2018-04-26 23:15:00,24.8074,9.040498,8.161756,20.13031,76.17119,5.746842,0.0
2018-04-26 23:20:00,,,,,,,
2018-04-26 23:30:00,25.77862,8.651678,7.835495,20.89805,77.4112,5.750308,0.0
2018-04-26 23:40:00,,,,,,,
2018-04-26 23:45:00,25.12478,8.099702,8.023028,19.40411,73.93493,5.657519,0.0
2018-04-26 23:50:00,,,,,,,
2018-04-27 00:00:00,29.34014,8.612332,7.508533,19.88083,78.89877,5.771658,0.0
2018-04-27 00:10:00,,,,,,,
2018-04-27 00:15:00,28.4661,8.04555,8.244813,20.40835,77.30779,5.595104,0.0
2018-04-27 00:20:00,,,,,,,
2018-04-27 00:30:00,24.30593,7.757884,7.710022,21.8887,74.6176,5.800201,0.0
2018-04-27 00:40:00,,,,,,,
2018-04-27 00:45:00,23.52697,6.992438,7.551708,17.58532,67.34712,5.784636,0.0
2018-04-27 00:50:00,,,,,,,
2018-04-27 01:00:00,22.94909,5.622963,7.50538,18.83362,67.72127,5.680379,0.0
2018-04-27 01:10:00,,,,,,,
2018-04-27 01:15:00,56.31263,5.278894,7.939145,18.94085,100.8966,5.75605,0.0
2018-04-27 01:20:00,,,,,,,
2018-04-27 01:30:00,35.82298,6.576078,7.756628,17.19203,78.93021,5.722506,0.0
2018-04-27 01:40:00,,,,,,,
2018-04-27 01:45:00,29.27121,6.393815,7.412517,19.1365,74.5368,5.649576,0.0
2018-04-27 01:50:00,,,,,,,
2018-04-27 02:00:00,33.43558,6.820024,7.836616,18.67869,78.93913,5.825591,0.0
2018-04-27 02:10:00,,,,,,,
2018-04-27 02:15:00,34.85342,5.13762,7.788468,17.74824,77.67424,5.772821,0.0
2018-04-27 02:20:00,,,,,,,
2018-04-27 02:30:00,32.83253,4.910244,7.548907,20.92794,78.05301,5.811669,0.0
2018-04-27 02:40:00,,,,,,,
2018-04-27 02:45:00,23.14086,4.68749,7.97579,21.22696,69.15977,5.70038,0.0
2018-04-27 02:50:00,,,,,,,
2018-04-27 03:00:00,23.39253,6.084815,8.00178,16.80046,66.86023,5.769558,0.0
2018-04-27 03:10:00,,,,,,,
2018-04-27 03:15:00,22.56463,5.023995,7.288342,17.46471,64.13496,5.591486,0.0
2018-04-27 03:20:00,,,,,,,
2018-04-27 03:30:00,24.92434,6.739209,8.248566,17.27345,70.15342,5.874827,0.0
2018-04-27 03:40:00,,,,,,,
2018-04-27 03:45:00,26.41347,7.089307,7.784041,17.8223,71.58783,5.694487,0.0
2018-04-27 03:50:00,,,,,,,
2018-04-27 04:00:00,24.06262,6.355912,7.431118,20.13056,70.42681,5.725112,0.0
2018-04-27 04:10:00,,,,,,,
2018-04-27 04:15:00,23.59891,5.002308,7.368145,20.40335,69.11584,5.599944,0.0
2018-04-27 04:20:00,,,,,,,
2018-04-27 04:30:00,22.41714,5.860045,7.672414,19.48276,67.68547,5.540514,0.0
2018-04-27 04:40:00,,,,,,,
2018-04-27 04:45:00,25.62664,4.465038,7.498314,17.02256,67.10454,5.779703,0.0
2018-04-27 04:50:00,,,,,,,
2018-04-27 05:00:00,26.0577,4.97659,7.095412,18.34003,68.57992,5.726318,0.0
2018-04-27 05:10:00,,,,,,,
2018-04-27 05:15:00,47.5414,9.53918,7.504478,20.4844,96.45354,5.842868,0.0
2018-04-27 05:20:00,,,,,,,
2018-04-27 05:30:00,59.18829,9.400419,7.639637,21.9014,116.9682,5.626152,0.0
2018-04-27 05:40:00,,,,,,,
2018-04-27 05:45:00,49.60319,17.57701,7.561404,22.65522,117.2121,5.631809,0.0
2018-04-27 05:50:00,,,,,,,
2018-04-27 06:00:00,42.69335,16.73372,9.905166,20.75161,109.1817,5.674831,0.0
2018-04-27 06:10:00,,,,,,,
2018-04-27 06:15:00,59.15663,20.48889,12.10769,48.49474,159.0036,5.779273,0.0
2018-04-27 06:20:00,,,,,,,
2018-04-27 06:30:00,60.59079,19.27322,11.49959,49.85624,166.3743,5.550674,0.0
2018-04-27 06:40:00,,,,,,,
2018-04-27 06:45:00,46.82253,28.36122,11.16894,59.80472,166.5126,5.813322,0.0
2018-04-27 06:50:00,,,,,,,
2018-04-27 07:00:00,46.76715,26.1849,17.0233,85.95872,195.8205,5.599843,0.0
2018-04-27 07:10:00,,,,,,,
2018-04-27 07:15:00,52.3543,104.6695,20.75957,92.09594,298.7892,7.131292,0.0
2018-04-27 07:20:00,,,,,,,
2018-04-27 07:30:00,55.77161,112.5328,34.87692,98.0045,336.0547,22.01489,0.0
2018-04-27 07:40:00,,,,,,,
2018-04-27 07:45:00,65.45589,107.3529,40.31197,116.3665,366.5216,21.15654,0.0
2018-04-27 07:50:00,,,,,,,
2018-04-27 08:00:00,56.35621,102.9866,45.3756,133.2572,376.0822,21.72002,0.0
2018-04-27 08:10:00,,,,,,,
2018-04-27 08:15:00,59.35011,99.6487,45.17311,135.4283,382.3837,22.40724,0.0
2018-04-27 08:20:00,,,,,,,
2018-04-27 08:30:00,63.59408,101.2131,44.79964,123.7065,368.0562,22.23096,0.0
2018-04-27 08:40:00,,,,,,,
2018-04-27 08:45:00,54.79729,104.7714,43.2892,121.5008,361.6145,23.01583,0.0
2018-04-27 08:50:00,,,,,,,
2018-04-27 09:00:00,63.3432,99.61673,44.0191,132.3351,378.6211,23.09063,0.0
2018-04-27 09:10:00,,,,,,,
2018-04-27 09:15:00,45.71048,98.45995,45.64872,125.14,371.5821,23.85889,15.58946
2018-04-27 09:20:00,,,,,,,
2018-04-27 09:30:00,55.83804,100.2879,44.2602,138.0488,383.0846,23.58092,0.0
2018-04-27 09:40:00,,,,,,,
2018-04-27 09:45:00,44.43386,100.5841,44.90527,130.8032,365.4954,23.01484,0.0
2018-04-27 09:50:00,,,,,,,
2018-04-27 10:00:00,72.5792,103.6504,43.77121,126.0874,391.2244,22.3941,0.0
2018-04-27 10:10:00,,,,,,,
2018-04-27 10:15:00,44.71038,117.5679,46.5442,127.7525,385.6889,22.24154,0.0
2018-04-27 10:20:00,,,,,,,
2018-04-27 10:30:00,45.36245,116.9128,47.33545,144.2414,401.5455,22.78893,0.0
2018-04-27 10:40:00,,,,,,,
2018-04-27 10:45:00,64.79254,114.0681,46.51518,140.1702,410.3717,22.68377,0.0
2018-04-27 10:50:00,,,,,,,
2018-04-27 11:00:00,48.61069,115.9047,48.56977,137.6217,394.765,22.00348,0.0
2018-04-27 11:10:00,,,,,,,
2018-04-27 11:15:00,50.56644,115.8867,42.68027,143.4244,411.7444,22.78652,0.0
2018-04-27 11:20:00,,,,,,,
